start_time,end_time,label,duration
1200.075116,1385.099011,N,185.02389500000004
1385.099011,1388.039691,S1,2.9406799999999294
1388.039691,1389.1231,N,1.0834090000000742
1389.1231,1391.9477,S1,2.8245999999999185
1391.9477,1392.528098,N,0.5803980000000593
1392.528098,1395.62355,S1,3.095452000000023
1395.62355,1396.668266,N,1.0447159999998803
1396.668266,1399.608946,S1,2.9406800000001567
1399.608946,1400.460195,N,0.8512490000000525
1400.460195,1403.671727,S1,3.2115319999998064
1403.671727,2707.476411,N,1303.8046840000002
2707.476411,2710.068853,S1,2.592442000000119
2710.068853,2874.16654,N,164.09768699999995
2874.16654,2877.184607,S1,3.0180669999999736
2877.184607,2880.202673,S1,3.018065999999635
2880.202673,2883.220739,S1,3.01806600000009
2883.220739,3462.728181,N,579.5074420000001
3462.728181,3465.591475,S1,2.8632940000002236
3465.591475,3648.223185,N,182.63170999999966
3648.223185,3651.202558,S1,2.9793730000001233
3651.202558,3658.709031,N,7.5064729999999145
3658.709031,3661.727098,S1,3.0180669999999736
3661.727098,3662.965279,N,1.2381810000001678
3662.965279,3665.944652,S1,2.9793730000001233
3665.944652,4462.249863,N,796.3052109999999
4462.249863,4465.306623,S1,3.056760000000395
