start_time,end_time,label
240.03992,905.008461,N
905.008461,908.034532,S1
908.034532,910.037706,N
910.037706,913.106398,S1
913.106398,970.047686,N
970.047686,973.031137,S1
973.031137,975.076932,N
975.076932,978.103003,S1
978.103003,980.958592,N
980.958592,983.984663,S1
983.984663,986.15832,N
986.15832,989.184391,S1
989.184391,1019.061519,N
1019.061519,1022.087591,S1
1022.087591,1023.025246,N
1023.025246,1026.051318,S1
1026.051318,1028.011871,N
1028.011871,1031.080563,S1
1031.080563,1033.978773,N
1033.978773,1037.047465,S1
1037.047465,1041.096434,N
1041.096434,1044.037264,S1
1044.037264,1046.1683,N
1046.1683,1049.151751,S1
1049.151751,1051.027062,N
1051.027062,1054.095755,S1
1054.095755,1070.078526,N
1070.078526,1073.019356,S1
1073.019356,1091.090543,N
1091.090543,1094.073994,S1
1094.073994,1096.119789,N
1096.119789,1099.14586,S1
1099.14586,1102.044069,N
1102.044069,1105.070141,S1
1105.070141,1107.158556,N
1107.158556,1110.184628,S1
1110.184628,1112.784492,N
1112.784492,1115.810563,S1
1115.810563,1116.961323,N
1116.961323,1119.944774,S1
1119.944774,1122.07581,N
1122.07581,1125.059261,S1
1125.059261,1127.105055,N
1127.105055,1130.131127,S1
1130.131127,1132.176922,N
1132.176922,1135.117752,S1
1135.117752,1136.993063,N
1136.993063,1139.976514,S1
1139.976514,1142.363275,N
1142.363275,1145.346725,S1
1145.346725,1147.861348,N
1147.861348,1150.88742,S1
1150.88742,1153.316801,N
1153.316801,1156.342872,S1
1156.342872,1158.303426,N
1158.303426,1161.244256,S1
1161.244256,1163.375292,N
1163.375292,1166.358742,S1
1166.358742,1168.532399,N
1168.532399,1171.558471,S1
1171.558471,1173.007575,N
1173.007575,1176.033647,S1
1176.033647,1183.918481,N
1183.918481,1186.901932,S1
1186.901932,1189.16083,N
1189.16083,1192.144281,S1
1192.144281,1193.976972,N
1193.976972,1197.173526,S1
1197.173526,1199.1767,N
1199.1767,1202.11753,S1
1202.11753,1204.035463,N
1204.035463,1207.018913,S1
1207.018913,1209.022088,N
1209.022088,1212.09078,S1
1212.09078,1214.008712,N
1214.008712,1217.077404,S1
1217.077404,1219.16582,N
1219.16582,1222.10665,S1
1222.10665,1224.109824,N
1224.109824,1227.093275,S1
1227.093275,1229.139069,N
1229.139069,1232.165141,S1
1232.165141,1235.105971,N
1235.105971,1238.089422,S1
1238.089422,1240.135216,N
1240.135216,1243.033426,S1
1243.033426,1245.121841,N
1245.121841,1248.147912,S1
1248.147912,1249.256051,N
1249.256051,1252.239502,S1
1252.239502,1254.242676,N
1254.242676,1257.226127,S1
1257.226127,1259.144059,N
1259.144059,1262.12751,S2
1262.12751,1264.002822,N
1264.002822,1267.028893,S1
1267.028893,1269.117309,N
1269.117309,1272.14338,S1
1272.14338,1275.08421,N
1275.08421,1278.110282,S1
1278.110282,1280.156076,N
1280.156076,1283.139527,S1
1283.139527,1285.526288,N
1285.526288,1288.509738,S1
1288.509738,1290.93912,N
1290.93912,1294.007812,S1
1294.007812,1296.948642,S1
1296.948642,1297.161745,N
1297.161745,1300.145196,S1
1300.145196,1302.105749,N
1302.105749,1305.003959,S1
1305.003959,1307.731685,N
1307.731685,1310.97086,S1
1310.97086,1313.315,N
1313.315,1316.639416,S1
1316.639416,1318.855694,N
1318.855694,1321.881766,S1
1321.881766,1323.757077,N
1323.757077,1326.740528,S1
1326.740528,1328.232254,N
1328.232254,1331.215704,S1
1331.215704,1334.156534,S1
1334.156534,1334.4975,N
1334.4975,1337.480951,S1
1337.480951,1339.825091,N
1339.825091,1342.851162,S1
1342.851162,1345.152681,N
1345.152681,1348.136132,S1
1348.136132,1351.034341,N
1351.034341,1354.017792,S1
1354.017792,1356.234069,N
1356.234069,1359.174899,S1
1359.174899,1361.092832,N
1361.092832,1364.076283,S1
1364.076283,1366.036836,N
1366.036836,1369.105528,S1
1369.105528,1371.066081,N
1371.066081,1374.049532,S1
1374.049532,1375.967465,N
1375.967465,1378.993536,S1
1378.993536,1381.081952,N
1381.081952,1384.022782,S1
1384.022782,1385.770231,N
1385.770231,1388.838924,S1
1388.838924,1390.245407,N
1390.245407,1393.271479,S1
1393.271479,1394.891066,N
1394.891066,1397.917138,S1
1397.917138,1399.579346,N
1399.579346,1402.605418,S1
1402.605418,1404.182384,N
1404.182384,1407.208456,S1
1407.208456,1409.978803,N
1409.978803,1413.132736,S1
1413.132736,1415.09329,N
1415.09329,1418.07674,S1
1418.07674,1419.994673,N
1419.994673,1423.105986,S1
1423.105986,1425.535367,N
1425.535367,1428.561439,S1
1428.561439,1430.266268,N
1430.266268,1433.249718,S1
1433.249718,1436.105307,N
1436.105307,1439.088758,S1
1439.088758,1440.239517,N
1440.239517,1443.222968,S1
1443.222968,1445.1409,N
1445.1409,1448.166972,S1
1448.166972,1449.999663,N
1449.999663,1453.110976,S1
1453.110976,1455.923944,N
1455.923944,1458.864774,S1
1458.864774,1461.890845,S1
1461.890845,1464.831675,S1
1464.831675,1467.857746,S1
1467.857746,1470.841197,S1
1470.841197,1472.077198,N
1472.077198,1475.10327,S1
1475.10327,1476.89334,N
1476.89334,1479.876791,S1
1479.876791,1482.647138,N
1482.647138,1485.502726,S1
1485.502726,1487.889487,N
1487.889487,1490.830317,S1
1490.830317,1492.876112,N
1492.876112,1495.816942,S1
1495.816942,1498.118461,N
1498.118461,1501.144532,S1
1501.144532,1503.019844,N
1503.019844,1506.003295,S1
1506.003295,1508.432676,N
1508.432676,1511.458747,S1
1511.458747,1512.950473,N
1512.950473,1516.019165,S1
1516.019165,1517.979718,N
1517.979718,1520.920548,S1
1520.920548,1522.071308,N
1522.071308,1525.097379,S2
1525.097379,1526.120277,N
1526.120277,1529.018486,S1
1529.018486,1532.001937,S1
1532.001937,1534.985387,S1
1534.985387,1538.011459,S1
1538.011459,1541.03753,S1
1541.03753,1544.106222,S1
1544.106222,1547.089673,S1
1547.089673,1550.030503,S1
1550.030503,1550.925538,N
1550.925538,1553.866368,S1
1553.866368,1555.102369,N
1555.102369,1558.043199,S1
1558.043199,1560.003753,N
1560.003753,1563.072445,S1
1563.072445,1565.075619,N
1565.075619,1568.144311,S1
1568.144311,1569.422933,N
1569.422933,1572.491625,S1  
1572.491625,1573.940729,N
1573.940729,1577.094663,S1
1577.094663,1578.756871,N
1578.756871,1581.740322,S1
1581.740322,1583.189427,N
1583.189427,1586.172877,S1
1586.172877,1587.49412,N
1587.49412,1590.47757,S1
1590.47757,1593.37578,S1
1593.37578,1596.35923,S1
1596.35923,1597.50999,N
1597.50999,1600.408199,S2
1600.408199,1603.263788,S1
1603.263788,1606.33248,S1
1606.33248,1607.568481,N
1607.568481,1610.551932,S1
1610.551932,1614.00421,N
1614.00421,1617.030282,S1
1617.030282,1620.098974,N
1620.098974,1622.997183,S1
1622.997183,1624.105322,N
1624.105322,1627.088773,S1
1627.088773,1629.006705,N
1629.006705,1631.990156,S1
1631.990156,1633.950709,N
1633.950709,1636.891539,S1
1636.891539,1638.979955,N
1638.979955,1642.006026,S1
1642.006026,1644.051821,N
1644.051821,1647.077892,S1
1647.077892,1648.271273,N
1648.271273,1651.297344,S2
1651.297344,1653.38576,N
1653.38576,1656.32659,S1
1656.32659,1657.903556,N
1657.903556,1660.929628,S1
1660.929628,1662.677077,N
1662.677077,1665.660528,S1
1665.660528,1667.493219,N
1667.493219,1670.519291,S1
1670.519291,1673.076534,N
1673.076534,1676.059985,S1
1676.059985,1678.063159,N
1678.063159,1681.08923,S1
1681.08923,1682.666197,N
1682.666197,1685.692269,S1
1685.692269,1687.098753,N
1687.098753,1690.082203,S1
1690.082203,1691.360825,N
1691.360825,1694.301655,S1
1694.301655,1696.091725,N
1696.091725,1699.117797,S1
1699.117797,1700.993109,N
1700.993109,1704.01918,S1
1704.01918,1705.851871,N
1705.851871,1708.877943,S1
1708.877943,1710.284427,N
1710.284427,1713.310498,S1
1713.310498,1714.716982,N
1714.716982,1717.743053,S1
1717.743053,1719.959331,N
1719.959331,1722.900161,S1
1722.900161,1724.264024,N
1724.264024,1727.247475,S1
1727.247475,1728.653959,N
1728.653959,1731.594789,S1
1731.594789,1733.129135,N
1733.129135,1736.112586,S1
1736.112586,1738.073139,N
1738.073139,1741.09921,S1
1741.09921,1742.889281,N
1742.889281,1745.915352,S1
1745.915352,1747.748043,N
1747.748043,1750.816735,S1
1750.816735,1752.649427,N
1752.649427,1755.505015,S1
1755.505015,1757.124603,N
1757.124603,1760.108053,S1
1760.108053,1761.983365,N
1761.983365,1765.052057,S1
1765.052057,1767.097852,N
1767.097852,1769.996061,S1
1769.996061,1771.913994,N
1771.913994,1774.940065,S1
1774.940065,1776.176066,N
1776.176066,1779.159517,S1
1779.159517,1780.779105,N
1780.779105,1783.847797,S1
1783.847797,1785.169039,N
1785.169039,1788.15249,S1
1788.15249,1789.047525,N
1789.047525,1792.073597,S1
1792.073597,1793.522701,N
1793.522701,1796.506152,S1
1796.506152,1798.040498,N
1798.040498,1801.023949,S1
1801.023949,1803.027123,N
1803.027123,1806.053194,S1
1806.053194,1807.331816,N
1807.331816,1810.357887,S1
1810.357887,1812.147958,N
1812.147958,1815.131408,S1
1815.131408,1817.091962,N
1817.091962,1820.032792,S1
1820.032792,1821.311413,N
1821.311413,1824.337485,S1
1824.337485,1825.999693,N
1825.999693,1829.068385,S1
1829.068385,1830.006041,N
1830.006041,1833.074733,S1
1833.074733,1834.736942,N
1834.736942,1837.720392,S1
1837.720392,1839.126876,N
1839.126876,1842.152948,S1
1842.152948,1843.815156,N
1843.815156,1846.926469,S1
1846.926469,1848.418194,N
1848.418194,1851.401645,S1
1851.401645,1852.595025,N
1852.595025,1855.621097,S1
1855.621097,1856.899718,N
1856.899718,1859.96841,S1
1859.96841,1861.076549,N
1861.076549,1864.017379,S1
1864.017379,1865.679588,N
1865.679588,1868.663038,S1
1868.663038,1869.472832,N
1869.472832,1872.456283,S1
1872.456283,1874.118491,N
1874.118491,1877.144562,S1
1877.144562,1878.423184,N
1878.423184,1881.406635,S1
1881.406635,1882.855739,N
1882.855739,1885.796569,S1
1885.796569,1887.075191,N
1887.075191,1889.9734,S1
1889.9734,1891.252022,N
1891.252022,1894.235473,S1
1894.235473,1895.727198,N
1895.727198,1898.75327,S1
1898.75327,1899.563063,N
1899.563063,1902.589135,S1
1902.589135,1904.123481,N
1904.123481,1907.192173,S1
1907.192173,1908.76914,N
1908.76914,1911.795211,S1
1911.795211,1913.116454,N
1913.116454,1916.099904,S1
1916.099904,1917.03756,N
1917.03756,1920.063632,S2
1920.063632,1921.043908,N
1921.043908,1923.984738,S1
1923.984738,1925.092877,N
1925.092877,1928.033707,S1
1928.033707,1929.056605,N
1929.056605,1932.040055,S1
1932.040055,1933.105573,N
1933.105573,1936.089024,S1
1936.089024,1937.452887,N
1937.452887,1940.393717,S1
1940.393717,1942.055926,N
1942.055926,1945.081997,S1
1945.081997,1946.104894,N
1946.104894,1949.003104,S1
1949.003104,1950.921036,N
1950.921036,1953.861866,S1
1953.861866,1955.86504,N
1955.86504,1958.933732,S1
1958.933732,1959.999251,N
1959.999251,1963.025322,S1
1963.025322,1964.474427,N
1964.474427,1967.543119,S1
1967.543119,1968.949603,N
1968.949603,1971.975674,S1
1971.975674,1973.382158,N
1973.382158,1976.322988,S1
1976.322988,1977.942575,N
1977.942575,1981.096509,S1
1981.096509,1982.673476,N
1982.673476,1985.742168,S1
1985.742168,1986.850307,N
1986.850307,1989.791137,S1
1989.791137,1990.941896,N
1990.941896,1993.882726,S1
1993.882726,1995.118727,N
1995.118727,1998.144799,S1
1998.144799,1999.636524,N
1999.636524,2002.577354,S1
2002.577354,2003.855976,N
2003.855976,2006.796806,S1
2006.796806,2007.947565,N
2007.947565,2010.931016,S1
2010.931016,2011.442465,N
2011.442465,2014.425915,S1
2014.425915,2015.832399,N
2015.832399,2018.81585,S1
2018.81585,2020.094472,N
2020.094472,2023.035302,S1
2023.035302,2024.910614,N
2024.910614,2027.936685,S1
2027.936685,2029.087445,N
2029.087445,2032.028275,S1
2032.028275,2033.008551,N
2033.008551,2036.077243,S1
2036.077243,2037.185382,N
2037.185382,2040.126212,S1
2040.126212,2041.617938,N
2041.617938,2044.601388,S1
2044.601388,2045.965252,N
2045.965252,2049.033944,S1
2049.033944,2050.397807,N
2050.397807,2053.423878,S1
2053.423878,2054.489396,N
2054.489396,2057.515468,S1
2057.515468,2059.092435,N
2059.092435,2062.075885,S1
2062.075885,2063.354507,N
2063.354507,2066.295337,S1
2066.295337,2067.403476,N
2067.403476,2070.386927,S1
2070.386927,2072.091756,N
2072.091756,2074.989965,S1
