start_time,end_time,label,duration
720.030567,1093.8363,N,373.8057329999999
1093.8363,1096.796043,S1,2.959743000000117
1096.796043,1100.731524,N,3.9354809999999816
1100.731524,1103.658742,S1,2.927218000000039
1103.658742,1134.849876,N,31.19113399999992
1134.849876,1137.842143,S1,2.9922670000000835
1137.842143,1178.855719,N,41.01357599999983
1178.855719,1181.847986,S1,2.9922670000000835
1181.847986,1195.833583,N,13.985597000000098
1195.833583,1198.793326,S1,2.9597429999998894
1198.793326,1260.492575,N,61.69924900000001
1260.492575,1263.582417,S1,3.0898420000000897
1263.582417,1284.040418,N,20.458000999999967
1284.040418,1287.00016,S1,2.9597420000000056
1287.00016,1429.132854,N,142.1326939999999
1429.132854,1432.320269,S1,3.187415000000101
1432.320269,1436.841195,N,4.520925999999918
1436.841195,1439.931036,S1,3.0898409999999785
1439.931036,1450.599119,N,10.668083000000024
1450.599119,1453.623911,S1,3.024791999999934
1453.623911,1457.104048,N,3.4801370000000134
1457.104048,1460.226414,S1,3.1223660000000564
1460.226414,1480.489267,N,20.26285299999995
1480.489267,1483.546583,S1,3.057316000000128
1483.546583,1488.685477,N,5.138893999999937
1488.685477,1491.807843,S1,3.1223660000000564
1491.807843,1495.873424,N,4.065581000000066
1495.873424,1499.093363,S1,3.2199389999998402
1499.093363,1500.134152,N,1.0407890000001316
1500.134152,1503.06137,S1,2.9272179999998116
1503.06137,1512.233319,N,9.17194900000004
1512.233319,1515.290636,S1,3.057317000000012
1515.290636,1517.827558,N,2.536922000000004
1517.827558,1520.884875,S1,3.057317000000012
1520.884875,1521.405269,N,0.5203940000001239
1521.405269,1524.560159,S1,3.154890000000023
1524.560159,1531.813155,N,7.252995999999939
1531.813155,1534.935521,S1,3.1223660000000564
1534.935521,1536.952049,N,2.01652799999988
1536.952049,1540.139464,S1,3.187415000000101
1540.139464,1560.825137,N,20.68567299999995
1560.825137,1564.012553,S1,3.1874159999999847
1564.012553,1565.085866,N,1.073312999999871
1565.085866,1568.013084,S1,2.927218000000039
1568.013084,1569.509217,N,1.4961330000000999
1569.509217,1572.631583,S1,3.1223660000000564
1572.631583,1586.064261,N,13.432677999999896
1586.064261,1589.089053,S1,3.024791999999934
1589.089053,1590.032268,N,0.9432150000000092
1590.032268,1593.089584,S1,3.057316000000128
1593.089584,1593.935225,N,0.8456409999998868
1593.935225,1597.090115,S1,3.154890000000023
1597.090115,1599.074119,N,1.9840040000001409
1599.074119,1602.131435,S1,3.0573159999999007
1602.131435,1602.977076,N,0.8456409999998868
1602.977076,1606.164491,S1,3.187415000000101
1606.164491,1609.319382,S1,3.154890999999907
1609.319382,1610.132498,N,0.8131160000000364
1610.132498,1613.254863,S1,3.122364999999945
1613.254863,1624.020521,N,10.76565800000003
1624.020521,1627.110362,S1,3.0898409999999785
1627.110362,1647.991183,N,20.880821000000196
1647.991183,1651.113549,S1,3.122365999999829
1651.113549,1653.943193,N,2.829644000000144
1653.943193,1656.967985,S1,3.024791999999934
1656.967985,1659.147136,N,2.179151000000047
1659.147136,1662.367076,S1,3.2199399999999514
1662.367076,1663.407864,N,1.0407880000000205
1663.407864,1666.660329,S1,3.2524650000000292
1666.660329,1668.481709,N,1.8213799999998628
1668.481709,1671.539025,S1,3.057316000000128
1671.539025,1673.002634,N,1.4636089999999058
1673.002634,1676.092476,S1,3.0898420000000897
1676.092476,1676.938116,N,0.8456400000000031
1676.938116,1680.060482,S1,3.1223660000000564
1680.060482,1680.873598,N,0.813115999999809
1680.873598,1683.89839,S1,3.0247920000001614
1683.89839,1684.906654,N,1.0082639999998264
1684.906654,1687.996495,S1,3.089841000000206
1687.996495,1689.915449,N,1.9189539999999852
1689.915449,1693.200438,S1,3.284988999999996
1693.200438,1694.176178,N,0.9757399999998597
1694.176178,1697.233494,S1,3.057316000000128
1697.233494,1699.02235,N,1.788855999999896
1699.02235,1702.079666,S1,3.057316000000128
1702.079666,1738.962612,N,36.88294599999995
1738.962612,1741.987404,S1,3.024791999999934
1741.987404,1798.807957,N,56.82055300000002
1798.807957,1801.7677,S1,2.959743000000117
1801.7677,1818.973236,N,17.205535999999938
1818.973236,1822.128127,S1,3.154890999999907
1822.128127,1848.960958,N,26.832830999999942
1848.960958,1852.148373,S1,3.187415000000101
1852.148373,1860.604781,N,8.45640800000001
1860.604781,1863.597048,S1,2.9922670000000835
1863.597048,1869.841779,N,6.244731000000002
1869.841779,1872.768997,S1,2.9272179999998116
1872.768997,1873.452015,N,0.6830180000001747
1873.452015,1876.606905,S1,3.154890000000023
1876.606905,1883.957475,N,7.350569999999834
1883.957475,1887.14489,S1,3.187415000000101
1887.14489,1890.885224,N,3.7403340000000753
1890.885224,1893.844967,S1,2.9597429999998894
1893.844967,1898.040646,N,4.195678999999927
1898.040646,1901.032913,S1,2.9922670000000835
1901.032913,1906.139282,N,5.106369000000086
1906.139282,1909.164074,S1,3.024791999999934
1909.164074,1910.920405,N,1.7563310000000456
1910.920405,1914.075295,S1,3.154890000000023
1914.075295,1922.108882,N,8.033586999999898
1922.108882,1925.101149,S1,2.9922670000000835
1925.101149,1927.507973,N,2.406823999999915
1927.507973,1930.597814,S1,3.0898409999999785
1930.597814,1931.866275,N,1.2684610000001157
1931.866275,1934.858543,S1,2.9922679999999673
1934.858543,1945.103805,N,10.245261999999911
1945.103805,1948.031023,S2,2.927218000000039
1948.031023,1949.852403,N,1.8213800000000901
1949.852403,1952.877195,S1,3.024791999999934
1952.877195,1953.950509,N,1.0733139999999821
1953.950509,1957.105399,S1,3.154890000000023
1957.105399,1958.959304,N,1.8539049999999406
1958.959304,1962.146719,S1,3.187415000000101
1962.146719,1966.960366,N,4.813646999999946
1966.960366,1970.115257,S1,3.154890999999907
1970.115257,1972.09926,N,1.9840030000000297
1972.09926,1975.221626,S1,3.1223660000000564
1975.221626,1980.490618,N,5.268992000000026
1980.490618,1983.743082,S2,3.252463999999918
1983.743082,1984.979019,N,1.235937000000149
1984.979019,1988.198959,S1,3.2199399999999514
1988.198959,2002.021932,N,13.822973000000047
2002.021932,2005.176823,S1,3.154890999999907
2005.176823,2011.779326,N,6.60250300000007
2011.779326,2014.771593,S1,2.992266999999856
2014.771593,2026.838236,N,12.066643000000113
2026.838236,2029.928077,S2,3.0898409999999785
2029.928077,2035.782513,N,5.854436000000078
2035.782513,2038.77478,S1,2.992266999999856
2038.77478,2040.758783,N,1.9840030000000297
2040.758783,2043.848624,S1,3.0898409999999785
2043.848624,2045.800103,N,1.951479000000063
2045.800103,2048.824895,S1,3.0247920000001614
2048.824895,2052.825426,N,4.0005309999996825
2052.825426,2055.785169,S1,2.959743000000344
2055.785169,2057.313827,N,1.528657999999723
2057.313827,2060.403668,S1,3.0898409999999785
2060.403668,2062.127474,N,1.7238059999999678
2062.127474,2065.379939,S1,3.2524650000000292
2065.379939,2067.461516,N,2.0815769999999247
2067.461516,2070.518832,S1,3.0573160000003554
2070.518832,2070.909128,N,0.3902959999995801
2070.909128,2073.901395,S1,2.9922670000000835
2073.901395,2074.714512,N,0.8131170000001475
2074.714512,2077.901927,S2,3.1874149999998735
2077.901927,2078.747567,N,0.8456400000000031
2078.747567,2081.772359,S1,3.0247920000001614
2081.772359,2082.943246,N,1.170886999999766
2082.943246,2086.065612,S1,3.1223660000000564
2086.065612,2088.244763,N,2.1791510000002745
2088.244763,2091.757425,S1,3.5126619999996365
2091.757425,2092.570541,N,0.8131160000002637
2092.570541,2095.660382,S1,3.0898409999999785
2095.660382,2096.896319,N,1.2359369999999217
2096.896319,2099.98616,S1,3.0898409999999785
2099.98616,2101.449769,N,1.4636089999999058
2101.449769,2104.572135,S1,3.1223660000000564
2104.572135,2105.905645,N,1.333509999999933
2105.905645,2109.060536,S1,3.1548910000001342
2109.060536,2110.00375,N,0.9432139999998981
2110.00375,2113.028542,S1,3.0247920000001614
2113.028542,2116.118383,S1,3.0898409999999785
2116.118383,2117.907239,N,1.7888560000001235
2117.907239,2121.029604,S1,3.122364999999718
2121.029604,2122.558263,N,1.5286590000000615
2122.558263,2125.55053,S1,2.9922670000000835
2125.55053,2127.729681,N,2.1791509999998198
2127.729681,2130.754473,S1,3.0247920000001614
2130.754473,2135.600645,N,4.846172000000024
2135.600645,2138.625437,S1,3.0247920000001614
2138.625437,2139.080782,N,0.455344999999852
2139.080782,2142.138098,S1,3.0573159999999007
2142.138098,2201.82082,N,59.68272200000001
2201.82082,2204.97571,S2,3.1548900000002504
2204.97571,2214.668054,N,9.692344000000048
2214.668054,2217.725371,S1,3.0573169999997845
2217.725371,2241.923706,N,24.198335000000043
2241.923706,2245.306269,S1,3.3825630000001183
2245.306269,2261.893837,N,16.58756799999992
2261.893837,2264.983679,S1,3.0898419999998623
2264.983679,2270.090048,N,5.106369000000086
2270.090048,2273.147364,S1,3.0573159999999007
2273.147364,2279.814916,N,6.667551999999887
2279.814916,2283.067381,S1,3.2524650000000292
2283.067381,2284.108169,N,1.0407880000002478
2284.108169,2287.165486,S1,3.0573169999997845
2287.165486,2289.08444,N,1.9189540000002125
2289.08444,2292.044182,S1,2.9597420000000056
2292.044182,2292.889823,N,0.8456409999998868
2292.889823,2295.94714,S1,3.057317000000239
2295.94714,2296.85783,N,0.910689999999704
2296.85783,2300.01272,S1,3.1548900000002504
2300.01272,2301.508854,N,1.4961339999999836
2301.508854,2304.598695,S1,3.0898409999999785
2304.598695,2306.842895,N,2.2442000000000917
2306.842895,2309.835162,S1,2.9922669999996288
2309.835162,2310.388081,N,0.5529190000002018
2310.388081,2313.510447,S1,3.1223660000000564
2313.510447,2314.128415,N,0.617968000000019
2314.128415,2317.218257,S1,3.0898419999998623
2317.218257,2318.811964,N,1.5937069999999949
2318.811964,2321.93433,S1,3.1223660000000564
2321.93433,2322.617348,N,0.6830180000001747
2322.617348,2325.57709,S1,2.9597420000000056
2325.57709,2327.203322,N,1.626231999999618
2327.203322,2330.228114,S1,3.0247920000001614
2330.228114,2331.789297,N,1.5611829999998008
2331.789297,2334.846614,S1,3.057317000000239
2334.846614,2335.692254,N,0.8456400000000031
2335.692254,2338.749571,S2,3.0573169999997845
2338.749571,2340.018032,N,1.2684610000001157
2340.018032,2343.140398,S1,3.1223660000000564
2343.140398,2344.506433,N,1.3660350000000108
2344.506433,2347.596274,S1,3.0898409999999785
2347.596274,2349.580277,N,1.9840030000000297
2349.580277,2352.54002,S1,2.9597429999998894
2352.54002,2354.621597,N,2.0815769999999247
2354.621597,2357.743963,S1,3.1223660000000564
2357.743963,2358.00416,N,0.26019700000006196
2358.00416,2361.094001,S1,3.0898409999999785
2361.094001,2362.525086,N,1.4310850000001665
2362.525086,2365.712501,S1,3.1874149999998735
2365.712501,2366.362994,N,0.6504930000000968
2366.362994,2369.517884,S1,3.1548899999997957
2369.517884,2370.396049,N,0.8781650000000809
2370.396049,2373.518415,S1,3.1223660000000564
2373.518415,2374.591729,N,1.0733140000002095
2374.591729,2377.551471,S1,2.9597420000000056
2377.551471,2378.819932,N,1.268460999999661
2378.819932,2381.909773,S1,3.0898409999999785
2381.909773,2383.080661,N,1.1708880000001045
2383.080661,2386.170502,S1,3.0898409999999785
2386.170502,2387.829259,N,1.6587570000001506
2387.829259,2390.789001,S1,2.9597420000000056
2390.789001,2392.089987,N,1.3009859999997389
2392.089987,2395.082254,S1,2.9922670000000835
