start_time,end_time,label
540.022902,1169.102608,N
1169.102608,1172.365586,S1
1172.365586,1268.004604,N
1268.004604,1271.211324,S1
1271.211324,1316.527341,N
1316.527341,1319.621544,S1
1319.621544,1329.38235,N
1329.38235,1332.701587,S1
1332.701587,1334.276817,N
1334.276817,1337.39915,S1
1337.39915,1383.474653,N
1383.474653,1386.681374,S1
1386.681374,1438.045152,N
1438.045152,1441.139356,S2
1441.139356,1482.854845,N
1482.854845,1486.117823,S1
1486.117823,1524.964142,N
1524.964142,1528.114604,S1
1528.114604,1582.094391,N
1582.094391,1585.272981,S1
1585.272981,1624.006784,N
1624.006784,1627.269762,S1
1627.269762,1663.050006,N
1663.050006,1666.14421,S1
1666.14421,1667.044342,N
1667.044342,1670.082287,S1
1670.082287,1672.951458,N
1672.951458,1676.130049,S1
1676.130049,1681.980906,N
1681.980906,1685.07511,S1
1685.07511,1685.975242,N
1685.975242,1689.210091,S1
1689.210091,1691.966745,N
1691.966745,1695.117207,S1
1695.117207,1701.586905,N
1701.586905,1704.596721,S1
1704.596721,1707.83157,S1
1707.83157,1752.978812,N
1752.978812,1756.101145,S1
1756.101145,1796.888373,N
1796.888373,1800.123222,S1
1800.123222,1844.060912,N
1844.060912,1847.267632,S1
1847.267632,1874.834173,N
1874.834173,1878.237797,S1
1878.237797,1878.969154,N
1878.969154,1882.232132,S1
1882.232132,1887.267245,N
1887.267245,1890.586482,S2
1890.586482,1930.023512,N
1930.023512,1933.28649,S1
1933.28649,1934.88985,N
1934.88985,1938.068441,S1
1938.068441,1938.574766,N
1938.574766,1941.753356,S1
1941.753356,1944.903818,S1
1944.903818,1946.028983,N
1946.028983,1949.179445,S1
1949.179445,1952.329907,S1
1952.329907,1968.954218,N
1968.954218,1972.160938,S1
1972.160938,2003.946847,N
2003.946847,2006.928534,S2
2006.928534,2010.107125,S1
2010.107125,2013.088812,N
2013.088812,2016.323661,S1
2016.323661,2037.561149,N
2037.561149,2040.852257,S1
2040.852257,2041.555485,N
2041.555485,2044.818463,S2
2044.818463,2049.966092,N
