start_time,end_time,label,duration
25.024604,64.965353,N,39.940749
64.965353,67.95289,S1,2.987537000000003
67.95289,87.670635,N,19.717745000000008
87.670635,90.658173,S1,2.9875380000000007
90.658173,94.813565,N,4.155391999999992
94.813565,97.801102,S1,2.987537000000003
97.801102,127.323401,N,29.522299000000004
127.323401,130.310938,S1,2.987536999999989
130.310938,133.705867,N,3.394929000000019
133.705867,136.693404,S1,2.987536999999975
136.693404,157.579005,N,20.88560100000001
157.579005,160.566542,S1,2.987537000000003
160.566542,162.766455,N,2.1999130000000093
162.766455,165.753993,S1,2.9875380000000007
165.753993,166.921848,N,1.167855000000003
166.921848,169.909385,S1,2.987536999999975
169.909385,176.101735,N,6.192350000000005
176.101735,179.089272,S1,2.987537000000003
179.089272,181.696577,N,2.6073049999999967
181.696577,184.684114,S1,2.987537000000003
184.684114,192.044319,N,7.360205000000008
192.044319,195.004697,S1,2.9603779999999915
195.004697,196.552785,N,1.548088000000007
196.552785,199.540322,S2,2.987537000000003
199.540322,239.274566,N,39.73424399999999
239.274566,242.262103,S1,2.987537000000003
242.262103,273.211884,N,30.949781
273.211884,276.300027,S1,3.0881430000000023
276.300027,279.714955,N,3.414927999999975
279.714955,282.702492,S1,2.9875370000000316
282.702492,287.090778,N,4.388285999999994
287.090778,290.3564,S1,3.2656220000000076
290.3564,301.904208,N,11.547807999999975
301.904208,304.891745,S2,2.9875370000000316
304.891745,395.44128,N,90.54953499999999
395.44128,398.428817,S2,2.987536999999975
398.428817,404.594007,N,6.1651899999999955
404.594007,407.581545,S1,2.987538000000029
407.581545,440.471613,N,32.890067999999985
440.471613,443.45915,S1,2.9875370000000316
443.45915,483.193394,N,39.73424399999999
483.193394,486.180931,S2,2.987536999999975
486.180931,497.261978,N,11.081047000000012
497.261978,500.249515,S1,2.987536999999975
500.249515,525.18187,N,24.93235500000003
525.18187,528.169407,S2,2.987536999999975
528.169407,542.31947,N,14.150063000000046
542.31947,545.307007,S1,2.987536999999975
545.307007,556.632489,N,11.325481999999965
556.632489,559.620026,S1,2.9875370000000885
559.620026,561.005157,N,1.3851310000000012
561.005157,563.992694,S2,2.987536999999975
563.992694,596.746965,N,32.75427100000002
596.746965,599.734502,S2,2.987536999999975
599.734502,634.743005,N,35.00850300000002
634.743005,637.730542,S2,2.987536999999975
637.730542,639.007035,N,1.2764929999999595
639.007035,641.994573,S2,2.9875379999999723
641.994573,643.841414,N,1.8468410000000404
643.841414,646.828951,S2,2.987536999999975
646.828951,653.863243,N,7.03429200000005
653.863243,656.85078,S1,2.987536999999975
656.85078,677.926497,N,21.075717000000054
677.926497,680.914034,S2,2.987536999999975
680.914034,716.873117,N,35.959082999999964
716.873117,719.860654,S2,2.987536999999975
719.860654,724.586395,N,4.725741000000085
724.586395,727.573932,S1,2.987536999999975
727.573932,753.32107,N,25.74713799999995
753.32107,756.308607,S1,2.9875370000000885
756.308607,766.113161,N,9.80455399999994
766.113161,769.100698,S1,2.987536999999975
769.100698,793.625662,N,24.524964000000068
793.625662,796.558881,S2,2.9332190000000082
796.558881,840.584314,N,44.02543299999991
840.584314,843.571851,S2,2.9875370000000885
843.571851,897.374679,N,53.80282799999998
897.374679,900.362217,S1,2.9875379999999723
900.362217,908.021175,N,7.658957999999984
908.021175,911.008713,S1,2.9875379999999723
911.008713,929.748718,N,18.74000500000011
929.748718,932.736255,S2,2.987536999999975
932.736255,942.567969,N,9.83171399999992
942.567969,945.555506,S1,2.9875370000000885
945.555506,973.556877,N,28.00137099999995
973.556877,976.544414,S1,2.987536999999975
976.544414,1021.683384,N,45.138970000000086
1021.683384,1024.670921,S2,2.987536999999861
1024.670921,1081.488446,N,56.81752500000016
1081.488446,1084.475983,S2,2.987536999999975
1084.475983,1118.83266,N,34.35667699999999
1118.83266,1121.820197,S1,2.987536999999975
1121.820197,1126.301503,N,4.481305999999904
1126.301503,1129.28904,S2,2.987537000000202
1129.28904,1172.445372,N,43.15633199999979
1172.445372,1175.432909,S2,2.987537000000202
1175.432909,1180.022853,N,4.589943999999832
1180.022853,1183.01039,S1,2.987536999999975
1183.01039,1210.169818,N,27.15942800000016
1210.169818,1213.157355,S2,2.987536999999975
1213.157355,1252.321251,N,39.16389600000002
1252.321251,1255.308789,S1,2.9875379999998586
1255.308789,1268.426793,N,13.118004000000155
1268.426793,1271.41433,S1,2.987536999999975
1271.41433,1300.773672,N,29.35934199999997
1300.773672,1303.761209,S1,2.987536999999975
1303.761209,1316.227387,N,12.4661779999999
1316.227387,1319.214924,S1,2.987537000000202
1319.214924,1342.734989,N,23.52006499999993
1342.734989,1345.722526,S2,2.987536999999975
1345.722526,1353.653079,N,7.930552999999918
1353.653079,1356.640617,S1,2.987538000000086
1356.640617,1386.108597,N,29.467979999999898
1386.108597,1389.096134,S2,2.987536999999975
1389.096134,1433.583278,N,44.48714400000017
1433.583278,1436.570815,S1,2.987536999999975
1436.570815,1444.854441,N,8.283625999999913
1444.854441,1447.841978,S1,2.987536999999975
1447.841978,1485.539265,N,37.69728699999996
1485.539265,1488.526802,S2,2.987537000000202
1488.526802,1522.693363,N,34.166561
1522.693363,1525.6809,S1,2.987536999999975
1525.6809,1527.419103,N,1.738202999999885
1527.419103,1530.406641,S2,2.987538000000086
1530.406641,1531.493018,N,1.0863769999998567
1531.493018,1534.480555,S2,2.987537000000202
1534.480555,1550.034632,N,15.554077000000007
1550.034632,1553.264758,S1,3.2301259999999274
1553.264758,1562.955137,N,9.690378999999893
1562.955137,1566.327246,S1,3.372109000000137
1566.327246,1571.0482,N,4.720953999999892
1571.0482,1574.171839,S1,3.1236390000001393
1574.171839,1575.518451,N,1.3466119999998227
1575.518451,1578.505989,S1,2.987538000000086
1578.505989,1584.779817,N,6.273828000000094
1584.779817,1587.767354,S1,2.987536999999975
1587.767354,1601.781619,N,14.014265000000023
1601.781619,1604.769156,S1,2.987536999999975
1604.769156,1632.852005,N,28.082848999999896
1632.852005,1635.839542,S1,2.987536999999975
1635.839542,1636.572847,N,0.733304999999973
1636.572847,1639.560384,S1,2.987537000000202
1639.560384,1641.16279,N,1.6024059999999736
1641.16279,1644.150327,S1,2.987536999999975
1644.150327,1680.761237,N,36.610909999999876
1680.761237,1683.748774,S2,2.987536999999975
1683.748774,1691.760806,N,8.01203200000009
1691.760806,1694.748343,S1,2.987536999999975
1694.748343,1704.051309,N,9.30296599999997
1704.051309,1707.174948,S1,3.1236390000001393
1707.174948,1773.510686,N,66.33573799999999
1773.510686,1776.471063,S1,2.9603769999998804
1776.471063,1781.033847,N,4.562783999999965
1781.033847,1784.021385,S1,2.987538000000086
1784.021385,1820.659454,N,36.63806900000009
1820.659454,1823.646991,S1,2.987536999999975
1823.646991,1862.050423,N,38.40343199999984
1862.050423,1865.03796,S1,2.987537000000202
1865.03796,1867.563787,N,2.5258269999999357
1867.563787,1870.551324,S1,2.987536999999975
1870.551324,1872.479643,N,1.928318999999874
1872.479643,1875.467181,S1,2.987538000000086
1875.467181,1877.88437,N,2.4171890000000076
1877.88437,1880.871907,S1,2.987536999999975
1880.871907,1883.126139,N,2.254232000000002
1883.126139,1886.113677,S1,2.987538000000086
1886.113677,1889.128373,N,3.014695999999958
1889.128373,1892.11591,S1,2.987536999999975
1892.11591,1893.962751,N,1.8468410000000404
1893.962751,1896.950289,S1,2.987538000000086
1896.950289,1898.824289,N,1.8739999999997963
1898.824289,1901.811826,S1,2.987537000000202
1901.811826,1903.658667,N,1.846840999999813
1903.658667,1906.646205,S2,2.987538000000086
1906.646205,1910.557162,N,3.910957000000053
1910.557162,1913.544699,S1,2.987536999999975
1913.544699,1919.601252,N,6.056552999999894
1919.601252,1922.588789,S1,2.987536999999975
1922.588789,1926.228153,N,3.639364000000114
1926.228153,1929.21569,S1,2.987536999999975
1929.21569,1936.657373,N,7.441683000000012
1936.657373,1939.64491,S1,2.987536999999975
1939.64491,1941.54607,N,1.901160000000118
1941.54607,1944.533607,S1,2.987536999999975
1944.533607,1952.246885,N,7.713277999999946
1952.246885,1955.234422,S1,2.987536999999975
1955.234422,1958.276278,N,3.0418560000000525
1958.276278,1961.263815,S1,2.987536999999975
1961.263815,1969.028146,N,7.764331000000084
1969.028146,1972.293768,S1,3.265621999999894
1972.293768,1975.097944,N,2.8041760000000977
1975.097944,1978.50555,S1,3.407605999999987
1978.50555,1979.759386,N,1.2538359999998647
1979.759386,1982.746923,S1,2.987536999999975
1982.746923,1984.104895,N,1.357972000000018
1984.104895,1987.092432,S2,2.987536999999975
