start_time,end_time,label,duration
300.039466,510.949396,N,210.90992999999997
510.949396,513.936406,S1,2.987010000000055
513.936406,642.761126,N,128.82471999999996
642.761126,646.070112,S1,3.3089860000000044
646.070112,652.448327,N,6.378214999999955
652.448327,655.435337,S1,2.987010000000055
655.435337,682.489113,N,27.05377599999997
682.489113,685.476123,S1,2.987010000000055
685.476123,689.771728,N,4.295605000000023
689.771728,692.758738,S1,2.987009999999941
692.758738,773.294217,N,80.53547900000001
773.294217,776.281227,S1,2.987009999999941
776.281227,776.907077,N,0.625850000000014
776.907077,779.894087,S1,2.987010000000055
779.894087,803.13587,N,23.24178299999994
803.13587,806.12288,S1,2.987010000000055
806.12288,813.234808,N,7.1119280000000344
813.234808,816.221818,S1,2.987009999999941
815.766655,818.753665,S1,2.987009999999941
818.753665,820.005364,N,1.2516990000000305
820.005364,822.992374,S1,2.987010000000055
822.992374,823.020822,N,0.0284479999999121
823.020822,826.007832,S1,2.987010000000055
826.007832,826.77592,N,0.7680880000000343
826.77592,829.76293,S1,2.987009999999941
829.76293,831.583584,N,1.8206539999999904
831.583584,834.570594,S1,2.987010000000055
834.570594,836.618829,N,2.048234999999977
836.618829,839.605839,S1,2.987009999999941
839.605839,841.511836,N,1.9059970000000703
841.511836,844.470399,S1,2.9585630000000265
844.470399,844.69798,N,0.2275809999999865
844.69798,847.68499,S1,2.987009999999941
847.68499,859.88906,N,12.204070000000002
859.88906,862.87607,S1,2.987010000000055
862.87607,863.814844,N,0.9387739999999667
863.814844,866.801854,S1,2.987010000000055
866.801854,867.484599,N,0.6827449999999544
867.484599,870.500057,S1,3.015457999999967
870.500057,870.784534,N,0.28447700000003806
870.784534,873.771544,S1,2.987009999999941
873.771544,888.535908,N,14.764364
888.535908,891.522918,S1,2.987010000000055
891.522918,904.893344,N,13.370425999999952
904.893344,907.880354,S1,2.987010000000055
907.880354,916.044848,N,8.16449399999999
916.044848,919.031858,S1,2.987010000000055
919.031858,920.055975,N,1.0241169999999329
920.055975,923.042985,S1,2.987010000000055
923.042985,927.566172,N,4.523187000000007
927.566172,930.553182,S1,2.987009999999941
930.553182,935.901352,N,5.348169999999982
935.901352,938.888362,S1,2.987010000000055
938.888362,941.875372,S1,2.987009999999941
941.875372,944.634801,N,2.7594290000000683
944.634801,947.621811,S1,2.987009999999941
947.621811,948.333003,N,0.7111919999999827
948.333003,951.320013,S1,2.987010000000055
951.320013,952.002759,N,0.6827459999999519
952.002759,954.989769,S1,2.987010000000055
954.989769,955.47338,N,0.48361099999999624
955.47338,958.46039,S1,2.987009999999941
958.46039,958.915553,N,0.45516300000008414
958.915553,961.902563,S1,2.987009999999941
961.902563,966.79557,N,4.893007000000011
966.79557,969.78258,S1,2.987010000000055
969.78258,986.452941,N,16.670360999999957
986.452941,989.439951,S1,2.987009999999941
989.439951,995.954477,N,6.514526000000046
995.954477,998.941487,S1,2.987010000000055
998.941487,999.624232,N,0.6827449999999544
999.624232,1002.611242,S1,2.987009999999941
1002.469004,1005.456014,S1,2.987009999999941
1005.456014,1005.911177,N,0.45516299999997045
1005.911177,1008.898187,S1,2.987010000000055
1008.898187,1015.128237,N,6.230050000000006
1015.128237,1018.115247,S1,2.987009999999941
1018.115247,1019.19626,N,1.0810130000000981
1019.19626,1022.18327,S1,2.987009999999941
1022.18327,1029.266751,N,7.08348100000012
1029.266751,1032.253761,S1,2.9870099999998274
1031.741702,1034.728712,S1,2.987010000000055
1034.728712,1035.4968,N,0.7680879999998069
1035.4968,1038.48381,S1,2.987010000000055
1038.48381,1041.47082,S1,2.987010000000055
1041.47082,1044.486278,N,3.0154580000000806
1044.486278,1047.473288,S1,2.9870099999998274
1047.473288,1048.07069,N,0.5974020000001019
1048.07069,1051.0577,S1,2.987010000000055
1051.0577,1054.727455,N,3.6697549999998955
1054.727455,1057.714465,S1,2.987010000000055
1057.714465,1069.178894,N,11.464428999999882
1069.178894,1072.165904,S1,2.987010000000055
1072.165904,1072.933992,N,0.7680880000000343
1072.933992,1075.921002,S1,2.987010000000055
1075.750316,1078.737326,S1,2.9870099999998274
1077.94079,1080.9278,S1,2.9870099999998274
1080.814009,1083.801019,S1,2.987010000000055
1083.801019,1088.551787,N,4.750768000000107
1088.551787,1091.538797,S1,2.9870099999998274
1091.538797,1098.792964,N,7.254167000000052
1098.792964,1101.779974,S1,2.987010000000055
1100.954991,1103.942001,S1,2.9870099999998274
1103.942001,1104.937671,N,0.9956700000000183
1104.937671,1107.924681,S1,2.987010000000055
1107.924681,1116.202965,N,8.278283999999985
1116.202965,1119.189975,S1,2.987010000000055
1119.189975,1123.257999,N,4.068023999999923
1123.257999,1126.245009,S1,2.987010000000055
1125.761397,1128.748407,S1,2.987010000000055
1128.435483,1131.422493,S1,2.987010000000055
1131.422493,1131.650074,N,0.2275809999998728
1131.650074,1134.637084,S1,2.987010000000055
1134.637084,1168.376073,N,33.73898899999995
1168.376073,1171.363083,S1,2.987010000000055
1171.363083,1213.067433,N,41.70434999999998
1213.067433,1216.054443,S1,2.987010000000055
1216.054443,1238.556585,N,22.50214200000005
1238.556585,1241.543595,S1,2.987010000000055
1241.543595,1242.084101,N,0.540505999999823
1242.084101,1245.071111,S1,2.987010000000055
1245.071111,1248.797762,N,3.726650999999947
1248.797762,1251.784772,S1,2.987010000000055
1251.784772,1252.325278,N,0.5405060000000503
1252.325278,1255.312288,S1,2.987010000000055
1255.312288,1255.682109,N,0.36982100000000173
1255.682109,1258.669119,S1,2.9870099999998274
1258.669119,1259.181177,N,0.5120580000000245
1259.181177,1262.168187,S1,2.987010000000055
1262.168187,1262.452665,N,0.28447800000003554
1262.452665,1265.439675,S1,2.987010000000055
1265.439675,1268.426685,S1,2.9870099999998274
1268.426685,1269.280116,N,0.8534310000000005
1269.280116,1272.267126,S1,2.987010000000055
1272.267126,1273.149005,N,0.8818790000000263
1273.149005,1276.136015,S1,2.987010000000055
1276.136015,1276.847208,N,0.7111929999998665
