start_time,end_time,label,duration
360.009025,1004.479277,N,644.4702520000001
1004.479277,1007.469037,S1,2.989759999999933
1007.469037,1008.029617,N,0.5605800000000727
1008.029617,1011.019377,S1,2.989759999999933
1011.019377,1011.926983,N,0.907605999999987
1011.926983,1014.916743,S1,2.9897600000000466
1014.916743,1028.85116,N,13.93441699999994
1028.85116,1031.84092,S1,2.9897600000001603
1031.84092,1033.068857,N,1.2279369999998835
1033.068857,1036.058617,S1,2.989759999999933
1036.058617,1047.083357,N,11.024740000000065
1047.083357,1050.073117,S1,2.989759999999933
1050.073117,1051.407831,N,1.3347140000000763
1051.407831,1054.397591,S1,2.989759999999933
1054.397591,1062.592737,N,8.195146000000022
1062.592737,1065.582497,S1,2.9897600000001603
1065.582497,1090.781903,N,25.199405999999954
1090.781903,1093.771663,S1,2.989759999999933
1093.771663,1094.519103,N,0.7474400000000969
1094.519103,1097.508863,S1,2.989759999999933
1097.508863,1098.603329,N,1.0944660000000113
1098.603329,1101.593089,S1,2.989759999999933
1101.593089,1113.952543,N,12.359454000000142
1113.952543,1116.942303,S1,2.989759999999933
1116.942303,1116.995691,N,0.05338800000004085
1116.995691,1119.985451,S1,2.989759999999933
1119.985451,1120.172311,N,0.18686000000002423
1120.172311,1123.162071,S1,2.989759999999933
1123.162071,1124.496786,N,1.3347149999999601
1124.496786,1127.486546,S1,2.9897600000001603
1127.486546,1135.788469,N,8.301922999999988
1135.788469,1138.778229,S1,2.989759999999933
1138.778229,1177.111223,N,38.3329940000001
1177.111223,1180.100983,S1,2.989759999999933
1180.100983,1208.370231,N,28.26924800000006
1208.370231,1211.359991,S1,2.989759999999933
1211.359991,1219.982246,N,8.622254999999996
1219.982246,1222.972006,S1,2.989759999999933
1222.972006,1230.633266,N,7.661260000000084
1230.633266,1233.623026,S1,2.989759999999933
1233.623026,1238.241137,N,4.618110999999999
1238.241137,1241.230897,S1,2.989759999999933
1241.230897,1246.810003,N,5.579106000000138
1246.810003,1249.799763,S1,2.989759999999933
1249.799763,1254.497957,N,4.698194000000058
1254.497957,1257.487717,S1,2.989759999999933
1257.487717,1258.074991,N,0.5872739999999794
1258.074991,1261.064751,S1,2.989759999999933
1261.064751,1269.126426,N,8.06167500000015
1269.126426,1272.116186,S1,2.989759999999933
1272.116186,1273.290734,N,1.1745479999999588
1273.290734,1276.280494,S1,2.9897600000001603
1276.280494,1276.547437,N,0.2669429999998556
1276.547437,1279.537197,S1,2.9897600000001603
1279.537197,1280.524886,N,0.9876889999998184
1280.524886,1283.514646,S1,2.9897600000001603
1283.514646,1284.395557,N,0.8809109999999691
1284.395557,1287.385317,S1,2.989759999999933
1287.385317,1288.21284,N,0.8275229999999283
1288.21284,1291.2026,S1,2.9897600000001603
1291.2026,1292.457231,N,1.2546310000000176
1292.457231,1295.446991,S1,2.989759999999933
1295.446991,1296.674929,N,1.2279379999999946
1296.674929,1299.664689,S1,2.989759999999933
1299.664689,1300.438823,N,0.7741340000000037
1300.438823,1303.428583,S1,2.989759999999933
1303.428583,1304.309494,N,0.8809110000001965
1304.309494,1307.299254,S1,2.989759999999933
1307.299254,1308.500497,N,1.2012429999999767
1308.500497,1311.490257,S1,2.989759999999933
1311.490257,1311.810589,N,0.3203320000000076
1311.810589,1314.800349,S1,2.9897600000001603
1314.800349,1320.646397,N,5.8460479999998824
1320.646397,1323.636157,S1,2.989759999999933
1323.636157,1324.250126,N,0.6139689999999973
1324.250126,1327.239886,S1,2.9897600000001603
1327.239886,1336.582886,N,9.342999999999847
1336.582886,1339.572646,S1,2.9897600000001603
1339.572646,1339.977386,N,0.40473999999994703
1339.977386,1343.082416,S1,3.1050299999999424
1343.082416,1344.4577,N,1.375283999999965
1344.4577,1347.44746,S1,2.9897600000001603
1347.44746,1347.954651,N,0.5071909999999207
