start_time,end_time,label,duration
1320.052078,2536.799946,N,1216.7478680000002
2536.799946,2540.127129,S1,3.327182999999877
2540.127129,2543.260497,S1,3.133368000000246
2543.260497,2562.383728,N,19.123230999999578
2562.383728,2565.484792,S1,3.101064000000406
2564.967948,2567.422957,S1,2.4550090000002456
2566.260058,2568.97349,S1,2.7134320000000116
2568.97349,2571.590013,N,2.616523000000143
2571.590013,2574.820288,S1,3.2302749999998923
2574.820288,2577.727536,S1,2.9072479999999814
2577.727536,2588.613564,N,10.886028000000351
2588.613564,2591.359299,S1,2.745734999999968
2591.359299,2593.555886,N,2.1965869999999086
2593.555886,2596.915372,S1,3.3594859999998334
2596.915372,2598.433602,N,1.5182300000001305
2598.433602,2601.211639,S1,2.7780370000000403
2601.211639,2605.701722,N,4.490082999999686
2605.701722,2608.770484,S1,3.0687620000003335
2608.770484,2617.039989,N,8.269504999999754
2617.039989,2620.076448,S1,3.0364589999999225
2620.076448,2675.346461,N,55.27001300000029
2675.346461,2678.544434,S1,3.19797299999982
2678.544434,2687.5246,N,8.980166000000281
2687.5246,2690.754875,S1,3.2302749999998923
2690.754875,2694.146665,S1,3.391790000000128
2694.146665,2697.344637,S1,3.197971999999936
2697.344637,2721.442493,N,24.097855999999865
2721.442493,2724.317438,S1,2.874945000000025
2724.317438,2725.964878,N,1.6474400000001879
2725.964878,2728.872126,S1,2.9072479999999814
2727.967649,2730.648778,S1,2.6811290000000554
2730.648778,2732.457732,N,1.8089539999996305
2732.457732,2735.397283,S1,2.9395509999999376
2735.397283,2742.180861,N,6.783578000000034
2742.180861,2745.346531,S1,3.1656700000003184
2745.346531,2745.669559,N,0.3230279999997947
2745.669559,2748.867531,S1,3.197971999999936
2748.867531,2749.061348,N,0.19381700000030833
2749.061348,2752.065504,S1,3.0041559999999663
2752.065504,2754.811238,N,2.7457339999996293
2754.811238,2757.88,S1,3.0687620000003335
2757.88,2758.364541,N,0.48454099999980826
2758.364541,2761.465606,S1,3.1010650000002897
2761.465606,2762.402386,N,0.9367799999999988
2762.402386,2765.14812,S1,2.7457339999996293
2765.14812,2846.098824,N,80.95070400000031
2846.098824,2849.199888,S1,3.101063999999951
2849.199888,2849.910549,N,0.7106610000000728
2849.910549,2853.366943,S1,3.4563939999998183
2853.366943,2853.883787,N,0.5168440000002192
2853.883787,2857.210971,S1,3.327183999999761
2857.210971,2864.317577,N,7.106605999999829
2864.317577,2867.838578,S1,3.5210010000000693
2867.838578,2871.133459,N,3.2948810000002595
2871.133459,2874.460642,S1,3.327182999999877
2874.460642,2874.945184,N,0.4845420000001468
2874.945184,2878.240065,S1,3.2948809999998048
2878.240065,2881.276524,S1,3.0364589999999225
2881.276524,2882.084092,N,0.8075680000001739
2882.084092,2885.346671,S1,3.2625789999997323
2885.346671,2888.221616,S1,2.874945000000025
2888.221616,2891.419589,S1,3.1979730000002746
2891.419589,2893.971506,S1,2.5519169999997757
2893.971506,2898.81692,N,4.845414000000346
2898.81692,2901.885681,S1,3.068760999999995
2901.885681,2909.702948,N,7.817266999999902
2909.702948,2912.642499,S1,2.9395509999999376
2912.642499,2913.611581,N,0.9690820000000713
2913.611581,2916.809554,S1,3.19797299999982
2916.809554,2924.077674,N,7.268120000000181
2924.077674,2927.08183,S1,3.0041559999999663
2927.08183,2931.313491,N,4.231660999999804
2931.313491,2934.382253,S1,3.0687620000003335
2934.382253,2935.125216,N,0.7429629999996905
2935.125216,2938.193978,S1,3.0687619999998788
2938.193978,2938.775427,N,0.5814490000002479
2938.775427,2942.005703,S1,3.230275999999776
2942.005703,2942.134914,N,0.12921100000039587
2942.134914,2944.848345,S1,2.713430999999673
2944.848345,2945.591309,N,0.742964000000029
2945.591309,2948.853887,S1,3.2625780000003033
2948.853887,2951.696529,S1,2.842641999999614
2951.696529,2954.926805,S1,3.230276000000231
2954.926805,2955.475952,N,0.5491469999997207
2955.475952,2958.447805,S1,2.97185300000001
2958.447805,2958.964649,N,0.5168440000002192
2958.964649,2962.517952,S1,3.5533030000001418
2962.517952,2962.808677,N,0.2907249999998385
2962.808677,2966.200466,S1,3.3917889999997897
2966.200466,2966.652705,N,0.45223900000019057
2966.652705,2970.173705,S1,3.5210000000001855
2970.173705,2973.016347,S1,2.842642000000069
2973.016347,2973.953127,N,0.9367799999999988
2973.953127,2977.086495,S1,3.133367999999791
2977.086495,2980.122954,S1,3.0364589999999225
2980.122954,2983.288624,S1,3.1656699999998636
2982.868688,2986.357385,S1,3.4886969999997746
2986.357385,2986.809624,N,0.45223900000019057
2986.809624,2990.039899,S1,3.2302749999998923
2990.039899,2993.819322,N,3.7794229999999516
2993.819322,2997.049597,S1,3.230275000000347
2997.049597,2997.534138,N,0.48454099999980826
2997.534138,3001.281258,S1,3.7471199999999953
3001.281258,3005.125286,N,3.8440279999999802
3005.125286,3008.194048,S1,3.0687619999998788
3008.194048,3008.743194,N,0.5491460000002917
3008.743194,3012.070378,S1,3.327183999999761
3012.070378,3015.171443,S1,3.1010650000002897
3015.171443,3075.093053,N,59.92160999999987
3075.093053,3078.258723,S1,3.1656699999998636
3078.258723,3078.904778,N,0.6460550000001604
3078.904778,3082.167356,S1,3.2625779999998485
3082.167356,3085.333026,S1,3.1656699999998636
3085.333026,3086.657439,N,1.324413000000277
3086.657439,3090.016926,S1,3.3594869999997172
3090.016926,3093.11799,S1,3.101064000000406
3093.11799,3100.870651,N,7.752660999999989
3100.870651,3104.133229,S1,3.2625779999998485
3104.133229,3104.84389,N,0.7106610000000728
3104.84389,3107.977257,S1,3.1333669999999074
3107.977257,3111.142927,S1,3.1656699999998636
3111.142927,3111.627469,N,0.4845420000001468
3111.627469,3114.470111,S1,2.842642000000069
3114.470111,3122.190469,N,7.720358000000033
3122.190469,3125.291534,S1,3.101064999999835
3125.291534,3126.42213,N,1.1305959999999686
3126.42213,3129.749314,S1,3.3271840000002157
3129.749314,3133.173406,S1,3.424091999999746
3133.173406,3159.01561,N,25.842204000000038
3159.01561,3162.342794,S1,3.3271840000002157
